feature,threshold,direction,tp,tn,fp,fn,accuracy,balanced_accuracy,precision,recall,specificity
question_alignment,0.8019532113885914,>=,15,50,50,85,0.325,0.325,0.23076923076923078,0.15,0.5
question_alignment,0.8019532113885914,<=,86,50,50,14,0.68,0.6799999999999999,0.6323529411764706,0.86,0.5
question_alignment,0.8028470030299577,>=,14,50,50,86,0.32,0.32,0.21875,0.14,0.5
question_alignment,0.8028470030299577,<=,86,49,51,14,0.675,0.675,0.6277372262773723,0.86,0.49
question_alignment,0.8042161585280798,>=,14,51,49,86,0.325,0.325,0.2222222222222222,0.14,0.51
question_alignment,0.8042161585280798,<=,86,48,52,14,0.67,0.6699999999999999,0.6231884057971014,0.86,0.48
question_alignment,0.8053295321516232,>=,14,52,48,86,0.33,0.33,0.22580645161290322,0.14,0.52
question_alignment,0.8053295321516232,<=,86,47,53,14,0.665,0.665,0.6187050359712231,0.86,0.47
question_alignment,0.8056406180127208,>=,14,53,47,86,0.335,0.335,0.22950819672131148,0.14,0.53
question_alignment,0.8056406180127208,<=,87,47,53,13,0.67,0.6699999999999999,0.6214285714285714,0.87,0.47
question_alignment,0.8056815541492702,>=,13,53,47,87,0.33,0.33,0.21666666666666667,0.13,0.53
question_alignment,0.8056815541492702,<=,87,46,54,13,0.665,0.665,0.6170212765957447,0.87,0.46
question_alignment,0.8081938101699899,>=,13,54,46,87,0.335,0.335,0.22033898305084745,0.13,0.54
question_alignment,0.8081938101699899,<=,87,45,55,13,0.66,0.66,0.6126760563380281,0.87,0.45
question_alignment,0.8082772233583461,>=,13,55,45,87,0.34,0.34,0.22413793103448276,0.13,0.55
question_alignment,0.8082772233583461,<=,87,44,56,13,0.655,0.655,0.6083916083916084,0.87,0.44
question_alignment,0.8088073810459813,>=,13,56,44,87,0.345,0.34500000000000003,0.22807017543859648,0.13,0.56
question_alignment,0.8088073810459813,<=,87,43,57,13,0.65,0.65,0.6041666666666666,0.87,0.43
question_alignment,0.8093747780239349,>=,13,57,43,87,0.35,0.35,0.23214285714285715,0.13,0.57
question_alignment,0.8093747780239349,<=,87,42,58,13,0.645,0.645,0.6,0.87,0.42
question_alignment,0.810214197046693,>=,13,58,42,87,0.355,0.355,0.23636363636363636,0.13,0.58
question_alignment,0.810214197046693,<=,87,41,59,13,0.64,0.64,0.5958904109589042,0.87,0.41
question_alignment,0.813025605727997,>=,13,59,41,87,0.36,0.36,0.24074074074074073,0.13,0.59
question_alignment,0.813025605727997,<=,87,40,60,13,0.635,0.635,0.5918367346938775,0.87,0.4
question_alignment,0.813712478089897,>=,13,60,40,87,0.365,0.365,0.24528301886792453,0.13,0.6
question_alignment,0.813712478089897,<=,87,39,61,13,0.63,0.63,0.5878378378378378,0.87,0.39
question_alignment,0.8140146427282939,>=,13,61,39,87,0.37,0.37,0.25,0.13,0.61
question_alignment,0.8140146427282939,<=,87,38,62,13,0.625,0.625,0.5838926174496645,0.87,0.38
question_alignment,0.8153766957034139,>=,13,62,38,87,0.375,0.375,0.2549019607843137,0.13,0.62
question_alignment,0.8153766957034139,<=,87,37,63,13,0.62,0.62,0.58,0.87,0.37
question_alignment,0.8154854726916064,>=,13,63,37,87,0.38,0.38,0.26,0.13,0.63
question_alignment,0.8154854726916064,<=,88,37,63,12,0.625,0.625,0.5827814569536424,0.88,0.37
question_alignment,0.8164211527182711,>=,12,63,37,88,0.375,0.375,0.24489795918367346,0.12,0.63
question_alignment,0.8164211527182711,<=,89,37,63,11,0.63,0.63,0.5855263157894737,0.89,0.37
question_alignment,0.8181815430160697,>=,11,63,37,89,0.37,0.37,0.22916666666666666,0.11,0.63
question_alignment,0.8181815430160697,<=,89,36,64,11,0.625,0.625,0.5816993464052288,0.89,0.36
question_alignment,0.8184160920549395,>=,11,64,36,89,0.375,0.375,0.23404255319148937,0.11,0.64
question_alignment,0.8184160920549395,<=,90,36,64,10,0.63,0.63,0.5844155844155844,0.9,0.36
question_alignment,0.820500082585435,>=,10,64,36,90,0.37,0.37,0.21739130434782608,0.1,0.64
question_alignment,0.820500082585435,<=,90,35,65,10,0.625,0.625,0.5806451612903226,0.9,0.35
question_alignment,0.8210808628192727,>=,10,65,35,90,0.375,0.375,0.2222222222222222,0.1,0.65
question_alignment,0.8210808628192727,<=,91,35,65,9,0.63,0.63,0.5833333333333334,0.91,0.35
question_alignment,0.8212159287300431,>=,9,65,35,91,0.37,0.37,0.20454545454545456,0.09,0.65
question_alignment,0.8212159287300431,<=,91,34,66,9,0.625,0.625,0.5796178343949044,0.91,0.34
question_alignment,0.8227691201685983,>=,9,66,34,91,0.375,0.375,0.20930232558139536,0.09,0.66
question_alignment,0.8227691201685983,<=,91,33,67,9,0.62,0.62,0.5759493670886076,0.91,0.33
question_alignment,0.8237422316047955,>=,9,67,33,91,0.38,0.38,0.21428571428571427,0.09,0.67
question_alignment,0.8237422316047955,<=,91,32,68,9,0.615,0.615,0.5723270440251572,0.91,0.32
question_alignment,0.8254337969361288,>=,9,68,32,91,0.385,0.385,0.21951219512195122,0.09,0.68
question_alignment,0.8254337969361288,<=,92,32,68,8,0.62,0.62,0.575,0.92,0.32
question_alignment,0.8270758054630813,>=,8,68,32,92,0.38,0.38,0.2,0.08,0.68
question_alignment,0.8270758054630813,<=,92,31,69,8,0.615,0.615,0.5714285714285714,0.92,0.31
question_alignment,0.8273730128953007,>=,8,69,31,92,0.385,0.38499999999999995,0.20512820512820512,0.08,0.69
question_alignment,0.8273730128953007,<=,92,30,70,8,0.61,0.61,0.5679012345679012,0.92,0.3
question_alignment,0.828069212290273,>=,8,70,30,92,0.39,0.38999999999999996,0.21052631578947367,0.08,0.7
question_alignment,0.828069212290273,<=,92,29,71,8,0.605,0.605,0.5644171779141104,0.92,0.29
question_alignment,0.8288445013787478,>=,8,71,29,92,0.395,0.39499999999999996,0.21621621621621623,0.08,0.71
question_alignment,0.8288445013787478,<=,92,28,72,8,0.6,0.6000000000000001,0.5609756097560976,0.92,0.28
question_alignment,0.8288559052293997,>=,8,72,28,92,0.4,0.39999999999999997,0.2222222222222222,0.08,0.72
question_alignment,0.8288559052293997,<=,92,27,73,8,0.595,0.595,0.5575757575757576,0.92,0.27
question_alignment,0.8293508656739623,>=,8,73,27,92,0.405,0.40499999999999997,0.22857142857142856,0.08,0.73
question_alignment,0.8293508656739623,<=,92,26,74,8,0.59,0.5900000000000001,0.5542168674698795,0.92,0.26
question_alignment,0.8295215494821844,>=,8,74,26,92,0.41,0.41,0.23529411764705882,0.08,0.74
question_alignment,0.8295215494821844,<=,92,25,75,8,0.585,0.585,0.5508982035928144,0.92,0.25
question_alignment,0.8310068141267491,>=,8,75,25,92,0.415,0.415,0.24242424242424243,0.08,0.75
question_alignment,0.8310068141267491,<=,92,24,76,8,0.58,0.5800000000000001,0.5476190476190477,0.92,0.24
question_alignment,0.8320199845039871,>=,8,76,24,92,0.42,0.42,0.25,0.08,0.76
question_alignment,0.8320199845039871,<=,92,23,77,8,0.575,0.5750000000000001,0.5443786982248521,0.92,0.23
question_alignment,0.8327473976462522,>=,8,77,23,92,0.425,0.425,0.25806451612903225,0.08,0.77
question_alignment,0.8327473976462522,<=,92,22,78,8,0.57,0.5700000000000001,0.5411764705882353,0.92,0.22
question_alignment,0.8359448051160975,>=,8,78,22,92,0.43,0.43,0.26666666666666666,0.08,0.78
question_alignment,0.8359448051160975,<=,92,21,79,8,0.565,0.5650000000000001,0.5380116959064327,0.92,0.21
question_alignment,0.8367814805730526,>=,8,79,21,92,0.435,0.435,0.27586206896551724,0.08,0.79
question_alignment,0.8367814805730526,<=,93,21,79,7,0.57,0.5700000000000001,0.5406976744186046,0.93,0.21
question_alignment,0.837605299146449,>=,7,79,21,93,0.43,0.43000000000000005,0.25,0.07,0.79
question_alignment,0.837605299146449,<=,94,21,79,6,0.575,0.575,0.5433526011560693,0.94,0.21
question_alignment,0.8377143475372072,>=,6,79,21,94,0.425,0.42500000000000004,0.2222222222222222,0.06,0.79
question_alignment,0.8377143475372072,<=,94,20,80,6,0.57,0.57,0.5402298850574713,0.94,0.2
question_alignment,0.838652563179545,>=,6,80,20,94,0.43,0.43000000000000005,0.23076923076923078,0.06,0.8
question_alignment,0.838652563179545,<=,95,20,80,5,0.575,0.575,0.5428571428571428,0.95,0.2
question_alignment,0.8394389251033905,>=,5,80,20,95,0.425,0.42500000000000004,0.2,0.05,0.8
question_alignment,0.8394389251033905,<=,96,20,80,4,0.58,0.58,0.5454545454545454,0.96,0.2
question_alignment,0.8431135456098778,>=,4,80,20,96,0.42,0.42000000000000004,0.16666666666666666,0.04,0.8
question_alignment,0.8431135456098778,<=,96,19,81,4,0.575,0.575,0.5423728813559322,0.96,0.19
question_alignment,0.8434091160218561,>=,4,81,19,96,0.425,0.42500000000000004,0.17391304347826086,0.04,0.81
question_alignment,0.8434091160218561,<=,96,18,82,4,0.57,0.57,0.5393258426966292,0.96,0.18
question_alignment,0.8441626024675645,>=,4,82,18,96,0.43,0.43,0.18181818181818182,0.04,0.82
question_alignment,0.8441626024675645,<=,96,17,83,4,0.565,0.565,0.5363128491620112,0.96,0.17
question_alignment,0.8444494105837509,>=,4,83,17,96,0.435,0.435,0.19047619047619047,0.04,0.83
question_alignment,0.8444494105837509,<=,96,16,84,4,0.56,0.5599999999999999,0.5333333333333333,0.96,0.16
question_alignment,0.8467819493546463,>=,4,84,16,96,0.44,0.44,0.2,0.04,0.84
question_alignment,0.8467819493546463,<=,96,15,85,4,0.555,0.5549999999999999,0.5303867403314917,0.96,0.15
question_alignment,0.8482653160543623,>=,4,85,15,96,0.445,0.445,0.21052631578947367,0.04,0.85
question_alignment,0.8482653160543623,<=,97,15,85,3,0.56,0.5599999999999999,0.532967032967033,0.97,0.15
question_alignment,0.8487583305437916,>=,3,85,15,97,0.44,0.44,0.16666666666666666,0.03,0.85
question_alignment,0.8487583305437916,<=,97,14,86,3,0.555,0.5549999999999999,0.5300546448087432,0.97,0.14
question_alignment,0.8488732886407532,>=,3,86,14,97,0.445,0.445,0.17647058823529413,0.03,0.86
question_alignment,0.8488732886407532,<=,97,13,87,3,0.55,0.55,0.5271739130434783,0.97,0.13
question_alignment,0.8497423483451377,>=,3,87,13,97,0.45,0.45,0.1875,0.03,0.87
question_alignment,0.8497423483451377,<=,98,13,87,2,0.555,0.5549999999999999,0.5297297297297298,0.98,0.13
question_alignment,0.850520374805205,>=,2,87,13,98,0.445,0.445,0.13333333333333333,0.02,0.87
question_alignment,0.850520374805205,<=,98,12,88,2,0.55,0.55,0.5268817204301075,0.98,0.12
question_alignment,0.8517881195443547,>=,2,88,12,98,0.45,0.45,0.14285714285714285,0.02,0.88
question_alignment,0.8517881195443547,<=,98,11,89,2,0.545,0.545,0.5240641711229946,0.98,0.11
question_alignment,0.8526521639724484,>=,2,89,11,98,0.455,0.455,0.15384615384615385,0.02,0.89
question_alignment,0.8526521639724484,<=,98,10,90,2,0.54,0.54,0.5212765957446809,0.98,0.1
question_alignment,0.852765452095923,>=,2,90,10,98,0.46,0.46,0.16666666666666666,0.02,0.9
question_alignment,0.852765452095923,<=,99,10,90,1,0.545,0.545,0.5238095238095238,0.99,0.1
question_alignment,0.8540529766672591,>=,1,90,10,99,0.455,0.455,0.09090909090909091,0.01,0.9
question_alignment,0.8540529766672591,<=,100,10,90,0,0.55,0.55,0.5263157894736842,1.0,0.1
question_alignment,0.856814194890962,>=,0,90,10,100,0.45,0.45,0.0,0.0,0.9
question_alignment,0.856814194890962,<=,100,9,91,0,0.545,0.545,0.5235602094240838,1.0,0.09
question_alignment,0.8580660876303494,>=,0,91,9,100,0.455,0.455,0.0,0.0,0.91
question_alignment,0.8580660876303494,<=,100,8,92,0,0.54,0.54,0.5208333333333334,1.0,0.08
question_alignment,0.8611849791292618,>=,0,92,8,100,0.46,0.46,0.0,0.0,0.92
question_alignment,0.8611849791292618,<=,100,7,93,0,0.535,0.535,0.5181347150259067,1.0,0.07
question_alignment,0.8643658932733685,>=,0,93,7,100,0.465,0.465,0.0,0.0,0.93
question_alignment,0.8643658932733685,<=,100,6,94,0,0.53,0.53,0.5154639175257731,1.0,0.06
question_alignment,0.8675921635691327,>=,0,94,6,100,0.47,0.47,0.0,0.0,0.94
question_alignment,0.8675921635691327,<=,100,5,95,0,0.525,0.525,0.5128205128205128,1.0,0.05
question_alignment,0.8679904385681663,>=,0,95,5,100,0.475,0.475,0.0,0.0,0.95
question_alignment,0.8679904385681663,<=,100,4,96,0,0.52,0.52,0.5102040816326531,1.0,0.04
question_alignment,0.8717741300467149,>=,0,96,4,100,0.48,0.48,0.0,0.0,0.96
question_alignment,0.8717741300467149,<=,100,3,97,0,0.515,0.515,0.5076142131979695,1.0,0.03
question_alignment,0.8723034444556699,>=,0,97,3,100,0.485,0.485,0.0,0.0,0.97
question_alignment,0.8723034444556699,<=,100,2,98,0,0.51,0.51,0.5050505050505051,1.0,0.02
question_alignment,0.8855917855575676,>=,0,98,2,100,0.49,0.49,0.0,0.0,0.98
question_alignment,0.8855917855575676,<=,100,1,99,0,0.505,0.505,0.5025125628140703,1.0,0.01
question_alignment,0.897104443401656,>=,0,99,1,100,0.495,0.495,0.0,0.0,0.99
question_alignment,0.897104443401656,<=,100,0,100,0,0.5,0.5,0.5,1.0,0.0
question_center_shift,0.0044090166758353555,>=,100,0,100,0,0.5,0.5,0.5,1.0,0.0
question_center_shift,0.0044090166758353555,<=,1,100,0,99,0.505,0.505,1.0,0.01,1.0
question_center_shift,0.04455340148303534,>=,99,0,100,1,0.495,0.495,0.49748743718592964,0.99,0.0
question_center_shift,0.04455340148303534,<=,1,99,1,99,0.5,0.5,0.5,0.01,0.99
question_center_shift,0.06736892758240297,>=,99,1,99,1,0.5,0.5,0.5,0.99,0.01
question_center_shift,0.06736892758240297,<=,2,99,1,98,0.505,0.505,0.6666666666666666,0.02,0.99
question_center_shift,0.08284249007291752,>=,98,1,99,2,0.495,0.495,0.49746192893401014,0.98,0.01
question_center_shift,0.08284249007291752,<=,2,98,2,98,0.5,0.5,0.5,0.02,0.98
question_center_shift,0.0975892685752014,>=,98,2,98,2,0.5,0.5,0.5,0.98,0.02
question_center_shift,0.0975892685752014,<=,2,97,3,98,0.495,0.495,0.4,0.02,0.97
question_center_shift,0.11878690695032326,>=,98,3,97,2,0.505,0.505,0.5025641025641026,0.98,0.03
question_center_shift,0.11878690695032326,<=,3,97,3,97,0.5,0.5,0.5,0.03,0.97
question_center_shift,0.13899551590395684,>=,97,3,97,3,0.5,0.5,0.5,0.97,0.03
question_center_shift,0.13899551590395684,<=,3,96,4,97,0.495,0.495,0.42857142857142855,0.03,0.96
question_center_shift,0.15276367215257144,>=,97,4,96,3,0.505,0.505,0.5025906735751295,0.97,0.04
question_center_shift,0.15276367215257144,<=,4,96,4,96,0.5,0.5,0.5,0.04,0.96
question_center_shift,0.1618181207372132,>=,96,4,96,4,0.5,0.5,0.5,0.96,0.04
question_center_shift,0.1618181207372132,<=,4,95,5,96,0.495,0.495,0.4444444444444444,0.04,0.95
question_center_shift,0.1796566188566853,>=,96,5,95,4,0.505,0.505,0.5026178010471204,0.96,0.05
question_center_shift,0.1796566188566853,<=,4,94,6,96,0.49,0.49,0.4,0.04,0.94
question_center_shift,0.18308280960041107,>=,96,6,94,4,0.51,0.51,0.5052631578947369,0.96,0.06
question_center_shift,0.18308280960041107,<=,4,93,7,96,0.485,0.48500000000000004,0.36363636363636365,0.04,0.93
question_center_shift,0.18408338014579062,>=,96,7,93,4,0.515,0.515,0.5079365079365079,0.96,0.07
question_center_shift,0.18408338014579062,<=,4,92,8,96,0.48,0.48000000000000004,0.3333333333333333,0.04,0.92
question_center_shift,0.19071906590095997,>=,96,8,92,4,0.52,0.52,0.5106382978723404,0.96,0.08
question_center_shift,0.19071906590095997,<=,4,91,9,96,0.475,0.47500000000000003,0.3076923076923077,0.04,0.91
question_center_shift,0.19710299589576924,>=,96,9,91,4,0.525,0.525,0.5133689839572193,0.96,0.09
question_center_shift,0.19710299589576924,<=,4,90,10,96,0.47,0.47000000000000003,0.2857142857142857,0.04,0.9
question_center_shift,0.21142377071029972,>=,96,10,90,4,0.53,0.53,0.5161290322580645,0.96,0.1
question_center_shift,0.21142377071029972,<=,4,89,11,96,0.465,0.465,0.26666666666666666,0.04,0.89
question_center_shift,0.21408853626950677,>=,96,11,89,4,0.535,0.535,0.518918918918919,0.96,0.11
question_center_shift,0.21408853626950677,<=,4,88,12,96,0.46,0.46,0.25,0.04,0.88
question_center_shift,0.21795518709038278,>=,96,12,88,4,0.54,0.54,0.5217391304347826,0.96,0.12
question_center_shift,0.21795518709038278,<=,4,87,13,96,0.455,0.455,0.23529411764705882,0.04,0.87
question_center_shift,0.2192956729806039,>=,96,13,87,4,0.545,0.5449999999999999,0.5245901639344263,0.96,0.13
question_center_shift,0.2192956729806039,<=,4,86,14,96,0.45,0.45,0.2222222222222222,0.04,0.86
question_center_shift,0.22877641895954973,>=,96,14,86,4,0.55,0.55,0.5274725274725275,0.96,0.14
question_center_shift,0.22877641895954973,<=,4,85,15,96,0.445,0.445,0.21052631578947367,0.04,0.85
question_center_shift,0.24393279859254424,>=,96,15,85,4,0.555,0.5549999999999999,0.5303867403314917,0.96,0.15
question_center_shift,0.24393279859254424,<=,5,85,15,95,0.45,0.45,0.25,0.05,0.85
question_center_shift,0.24669106941348892,>=,95,15,85,5,0.55,0.5499999999999999,0.5277777777777778,0.95,0.15
question_center_shift,0.24669106941348892,<=,6,85,15,94,0.455,0.45499999999999996,0.2857142857142857,0.06,0.85
question_center_shift,0.2619168135021512,>=,94,15,85,6,0.545,0.5449999999999999,0.5251396648044693,0.94,0.15
question_center_shift,0.2619168135021512,<=,6,84,16,94,0.45,0.44999999999999996,0.2727272727272727,0.06,0.84
question_center_shift,0.2697706536366471,>=,94,16,84,6,0.55,0.5499999999999999,0.5280898876404494,0.94,0.16
question_center_shift,0.2697706536366471,<=,6,83,17,94,0.445,0.44499999999999995,0.2608695652173913,0.06,0.83
question_center_shift,0.276758764329743,>=,94,17,83,6,0.555,0.5549999999999999,0.5310734463276836,0.94,0.17
question_center_shift,0.276758764329743,<=,6,82,18,94,0.44,0.43999999999999995,0.25,0.06,0.82
question_center_shift,0.28199560217055264,>=,94,18,82,6,0.56,0.5599999999999999,0.5340909090909091,0.94,0.18
question_center_shift,0.28199560217055264,<=,7,82,18,93,0.445,0.44499999999999995,0.28,0.07,0.82
question_center_shift,0.2956624222894263,>=,93,18,82,7,0.555,0.555,0.5314285714285715,0.93,0.18
question_center_shift,0.2956624222894263,<=,8,82,18,92,0.45,0.44999999999999996,0.3076923076923077,0.08,0.82
question_center_shift,0.30224850655310126,>=,92,18,82,8,0.55,0.55,0.5287356321839081,0.92,0.18
question_center_shift,0.30224850655310126,<=,9,82,18,91,0.455,0.45499999999999996,0.3333333333333333,0.09,0.82
question_center_shift,0.3028781649030706,>=,91,18,82,9,0.545,0.545,0.5260115606936416,0.91,0.18
question_center_shift,0.3028781649030706,<=,10,82,18,90,0.46,0.45999999999999996,0.35714285714285715,0.1,0.82
question_center_shift,0.31309796847084087,>=,90,18,82,10,0.54,0.54,0.5232558139534884,0.9,0.18
question_center_shift,0.31309796847084087,<=,10,81,19,90,0.455,0.455,0.3448275862068966,0.1,0.81
question_center_shift,0.3131845226359935,>=,90,19,81,10,0.545,0.545,0.5263157894736842,0.9,0.19
question_center_shift,0.3131845226359935,<=,10,80,20,90,0.45,0.45,0.3333333333333333,0.1,0.8
question_center_shift,0.314283373186028,>=,90,20,80,10,0.55,0.55,0.5294117647058824,0.9,0.2
question_center_shift,0.314283373186028,<=,10,79,21,90,0.445,0.445,0.3225806451612903,0.1,0.79
question_center_shift,0.31935824435210297,>=,90,21,79,10,0.555,0.555,0.5325443786982249,0.9,0.21
question_center_shift,0.31935824435210297,<=,10,78,22,90,0.44,0.44,0.3125,0.1,0.78
question_center_shift,0.3195993603383985,>=,90,22,78,10,0.56,0.56,0.5357142857142857,0.9,0.22
question_center_shift,0.3195993603383985,<=,10,77,23,90,0.435,0.435,0.30303030303030304,0.1,0.77
question_center_shift,0.3227640194892264,>=,90,23,77,10,0.565,0.5650000000000001,0.5389221556886228,0.9,0.23
question_center_shift,0.3227640194892264,<=,10,76,24,90,0.43,0.43,0.29411764705882354,0.1,0.76
question_center_shift,0.3279278415658388,>=,90,24,76,10,0.57,0.5700000000000001,0.5421686746987951,0.9,0.24
question_center_shift,0.3279278415658388,<=,10,75,25,90,0.425,0.425,0.2857142857142857,0.1,0.75
question_center_shift,0.33037520407911847,>=,90,25,75,10,0.575,0.575,0.5454545454545454,0.9,0.25
question_center_shift,0.33037520407911847,<=,10,74,26,90,0.42,0.42,0.2777777777777778,0.1,0.74
question_center_shift,0.3317300731602588,>=,90,26,74,10,0.58,0.5800000000000001,0.5487804878048781,0.9,0.26
question_center_shift,0.3317300731602588,<=,10,73,27,90,0.415,0.415,0.2702702702702703,0.1,0.73
question_center_shift,0.33809933877964893,>=,90,27,73,10,0.585,0.585,0.5521472392638037,0.9,0.27
